Area,Year,Temperature Change
Russian Federation,2003,1.5919999999999999
Russian Federation,2004,1.0014166666666666
Russian Federation,2005,1.9123333333333334
Russian Federation,2006,0.7356666666666666
Russian Federation,2007,2.469333333333333
Russian Federation,2008,2.142583333333333
Russian Federation,2009,0.8620833333333332
Russian Federation,2010,0.9740833333333333
Russian Federation,2011,2.020166666666667
Russian Federation,2012,1.5584999999999998
Russian Federation,2013,1.7038333333333335
Russian Federation,2014,1.531
Russian Federation,2015,2.33725
Russian Federation,2016,2.16825
Russian Federation,2017,2.3738333333333332
Russian Federation,2018,1.8036666666666668
Russian Federation,2019,2.3724166666666666
Saint Pierre and Miquelon,1961,0.07558333333333328
Saint Pierre and Miquelon,1962,-0.20233333333333334
Saint Pierre and Miquelon,1963,-0.22566666666666665
Saint Pierre and Miquelon,1964,-0.4439166666666667
Saint Pierre and Miquelon,1965,-0.5234166666666666
Saint Pierre and Miquelon,1966,0.3465
Saint Pierre and Miquelon,1967,0.12199999999999996
Saint Pierre and Miquelon,1968,0.09275
Saint Pierre and Miquelon,1969,0.8041666666666666
Saint Pierre and Miquelon,1970,0.4784166666666667
Saint Pierre and Miquelon,1971,0.1748333333333333
Saint Pierre and Miquelon,1972,-1.4985
Saint Pierre and Miquelon,1973,-0.22316666666666665
Saint Pierre and Miquelon,1974,-1.1311666666666667
Saint Pierre and Miquelon,1975,-0.9009166666666667
Saint Pierre and Miquelon,1976,-0.13633333333333336
Saint Pierre and Miquelon,1977,0.027750000000000007
Saint Pierre and Miquelon,1978,-0.41683333333333333
Saint Pierre and Miquelon,1979,0.54575
Saint Pierre and Miquelon,1980,-0.34
Saint Pierre and Miquelon,1981,1.1929166666666668
Saint Pierre and Miquelon,1982,-0.6954166666666667
Saint Pierre and Miquelon,1983,0.7105833333333332
Saint Pierre and Miquelon,1984,0.13966666666666666
Saint Pierre and Miquelon,1985,-1.1381666666666665
Saint Pierre and Miquelon,1986,-0.7194166666666666
Saint Pierre and Miquelon,1987,0.06149999999999998
Saint Pierre and Miquelon,1988,0.15741666666666665
Saint Pierre and Miquelon,1989,-0.5295833333333334
Saint Pierre and Miquelon,1990,-0.40408333333333335
Saint Pierre and Miquelon,1991,-1.0119999999999998
Saint Pierre and Miquelon,1992,-1.2349166666666667
Saint Pierre and Miquelon,1993,-0.8811666666666667
Saint Pierre and Miquelon,1994,-0.5476666666666666
Saint Pierre and Miquelon,1995,-0.23008333333333333
Saint Pierre and Miquelon,1996,0.5045833333333333
Saint Pierre and Miquelon,1997,-0.548
Saint Pierre and Miquelon,1998,0.7948333333333334
Saint Pierre and Miquelon,1999,1.89375
Saint Pierre and Miquelon,2000,1.0024166666666667
Saint Pierre and Miquelon,2001,0.8112499999999999
Saint Pierre and Miquelon,2002,-0.2753333333333333
Saint Pierre and Miquelon,2003,0.3025
Saint Pierre and Miquelon,2004,0.4835
Saint Pierre and Miquelon,2005,0.9626666666666667
Saint Pierre and Miquelon,2006,1.6989166666666666
Saint Pierre and Miquelon,2007,0.055749999999999966
Saint Pierre and Miquelon,2008,0.6831666666666667
Saint Pierre and Miquelon,2009,0.6173333333333333
Saint Pierre and Miquelon,2010,1.6130833333333332
Saint Pierre and Miquelon,2011,0.8095833333333333
Saint Pierre and Miquelon,2012,2.0344166666666665
Saint Pierre and Miquelon,2013,0.9878333333333332
Saint Pierre and Miquelon,2014,0.7245833333333334
Saint Pierre and Miquelon,2015,0.07658333333333327
Saint Pierre and Miquelon,2016,0.8391666666666667
Saint Pierre and Miquelon,2017,0.6625
Saint Pierre and Miquelon,2018,0.7351666666666666
Saint Pierre and Miquelon,2019,0.40408333333333335
Serbia,1961,
Serbia,1962,
Serbia,1963,
Serbia,1964,
Serbia,1965,
Serbia,1966,
Serbia,1967,
Serbia,1968,
Serbia,1969,
Serbia,1970,
Serbia,1971,
Serbia,1972,
Serbia,1973,
Serbia,1974,
Serbia,1975,
Serbia,1976,
Serbia,1977,
Serbia,1978,
Serbia,1979,
Serbia,1980,
Serbia,1981,
Serbia,1982,
Serbia,1983,
Serbia,1984,
Serbia,1985,
Serbia,1986,
Serbia,1987,
Serbia,1988,
Serbia,1989,
Serbia,1990,
Serbia,1991,
Serbia,1992,
Serbia,1993,
Serbia,1994,
Serbia,1995,
Serbia,1996,
Serbia,1997,
Serbia,1998,
Serbia,1999,
Serbia,2000,
Serbia,2001,
Serbia,2002,
Serbia,2003,
Serbia,2004,
Serbia,2005,
Serbia,2006,0.61475
Serbia,2007,1.6855
Serbia,2008,1.6076666666666668
Serbia,2009,1.3734166666666665
Serbia,2010,1.0435
Serbia,2011,0.8924166666666666
Serbia,2012,1.4719166666666668
Serbia,2013,1.5476666666666665
Serbia,2014,1.7415833333333335
Serbia,2015,1.79075
Serbia,2016,1.4881666666666666
Serbia,2017,1.529
Serbia,2018,2.1955
Serbia,2019,2.3253333333333335
Singapore,1961,0.025083333333333336
Singapore,1962,-0.1655
Singapore,1963,-0.041166666666666664
Singapore,1964,-0.16941666666666666
Singapore,1965,-0.09908333333333334
Singapore,1966,0.06808333333333333
Singapore,1967,-0.25466666666666665
Singapore,1968,0.15841666666666668
Singapore,1969,0.35400000000000004
Singapore,1970,0.13658333333333333
Singapore,1971,-0.1909166666666667
Singapore,1972,0.22616666666666665
Singapore,1973,0.16125
Singapore,1974,-0.08983333333333332
Singapore,1975,-0.09849999999999999
Singapore,1976,
Singapore,1977,0.2805555555555556
Singapore,1978,0.32925
Singapore,1979,0.41933333333333334
Singapore,1980,0.49275
Singapore,1981,0.3706666666666667
Singapore,1982,0.2664166666666667
Singapore,1983,0.6116666666666667
Singapore,1984,-0.15266666666666667
Singapore,1985,0.19641666666666668
Singapore,1986,0.3475
Singapore,1987,0.46858333333333335
Singapore,1988,0.3780833333333333
Singapore,1989,0.12858333333333336
Singapore,1990,0.6585
Singapore,1991,
Singapore,1992,
Singapore,1993,
Singapore,1994,
Singapore,1995,
Singapore,1996,
Singapore,1997,
Singapore,1998,
Singapore,1999,
Singapore,2000,
Singapore,2001,
Singapore,2002,
Singapore,2003,
Singapore,2004,
Singapore,2005,
Singapore,2006,
Singapore,2007,
Singapore,2008,
Singapore,2009,
Singapore,2010,
Singapore,2011,
Singapore,2012,
Singapore,2013,
Singapore,2014,
Singapore,2015,
Singapore,2016,
Singapore,2017,
Singapore,2018,
Singapore,2019,
Slovakia,1961,
Slovakia,1962,
Slovakia,1963,
Slovakia,1964,
Slovakia,1965,
Slovakia,1966,
Slovakia,1967,
Slovakia,1968,
Slovakia,1969,
Slovakia,1970,
Slovakia,1971,
Slovakia,1972,
Slovakia,1973,
Slovakia,1974,
Slovakia,1975,
Slovakia,1976,
Slovakia,1977,
Slovakia,1978,
Slovakia,1979,
Slovakia,1980,
Slovakia,1981,
Slovakia,1982,
Slovakia,1983,
Slovakia,1984,
Slovakia,1985,
Slovakia,1986,
Slovakia,1987,
Slovakia,1988,
Slovakia,1989,
Slovakia,1990,
Slovakia,1991,
Slovakia,1992,
Slovakia,1993,0.2931666666666667
Slovakia,1994,1.6130833333333332
Slovakia,1995,0.4994166666666667
Slovakia,1996,-0.544
Slovakia,1997,0.158
Slovakia,1998,0.6710833333333334
Slovakia,1999,1.0261666666666667
Slovakia,2000,1.8456666666666666
Slovakia,2001,0.719
Slovakia,2002,1.5893333333333333
Slovakia,2003,0.8948333333333333
Slovakia,2004,0.5885833333333333
Slovakia,2005,0.31949999999999995
Slovakia,2006,0.92
Slovakia,2007,1.91625
Slovakia,2008,1.7528333333333332
Slovakia,2009,1.3820833333333333
Slovakia,2010,0.44849999999999995
Slovakia,2011,1.2689166666666667
Slovakia,2012,1.322
Slovakia,2013,1.234
Slovakia,2014,2.3898333333333333
Slovakia,2015,2.208416666666667
Slovakia,2016,1.6430833333333332
Slovakia,2017,1.444416666666667
Slovakia,2018,2.526333333333333
Slovakia,2019,2.6258333333333335
Slovenia,1961,
Slovenia,1962,
Slovenia,1963,
Slovenia,1964,
Slovenia,1965,
Slovenia,1966,
Slovenia,1967,
Slovenia,1968,
Slovenia,1969,
Slovenia,1970,
Slovenia,1971,
Slovenia,1972,
Slovenia,1973,
Slovenia,1974,
Slovenia,1975,
Slovenia,1976,
Slovenia,1977,
Slovenia,1978,
Slovenia,1979,
Slovenia,1980,
Slovenia,1981,
Slovenia,1982,
Slovenia,1983,
Slovenia,1984,
Slovenia,1985,
Slovenia,1986,
Slovenia,1987,
Slovenia,1988,
Slovenia,1989,
Slovenia,1990,
Slovenia,1991,
Slovenia,1992,1.315
Slovenia,1993,0.6821666666666667
Slovenia,1994,1.9091666666666667
Slovenia,1995,0.6731666666666668
Slovenia,1996,-0.22725000000000004
Slovenia,1997,0.7691666666666667
Slovenia,1998,1.0645833333333334
Slovenia,1999,1.0605833333333334
Slovenia,2000,2.0440833333333335
Slovenia,2001,1.2475833333333333
Slovenia,2002,1.8381666666666667
Slovenia,2003,1.4675833333333335
Slovenia,2004,0.7470833333333333
Slovenia,2005,0.38491666666666663
Slovenia,2006,1.178
Slovenia,2007,1.9301666666666666
Slovenia,2008,1.7535833333333333
Slovenia,2009,1.6142500000000002
Slovenia,2010,0.61275
Slovenia,2011,1.6820833333333332
Slovenia,2012,1.7822500000000001
Slovenia,2013,1.4506666666666668
Slovenia,2014,2.441666666666667
Slovenia,2015,2.1847499999999997
Slovenia,2016,1.8466666666666667
Slovenia,2017,1.7815
Slovenia,2018,2.41725
Slovenia,2019,2.511833333333333
South Georgia and the South Sandwich Islands,1961,-0.27775
South Georgia and the South Sandwich Islands,1962,0.28363636363636363
South Georgia and the South Sandwich Islands,1963,-0.17
South Georgia and the South Sandwich Islands,1964,-0.8805
South Georgia and the South Sandwich Islands,1965,0.25558333333333333
South Georgia and the South Sandwich Islands,1966,-0.4360833333333334
South Georgia and the South Sandwich Islands,1967,-0.08608333333333333
South Georgia and the South Sandwich Islands,1968,0.5389166666666667
South Georgia and the South Sandwich Islands,1969,0.28891666666666665
South Georgia and the South Sandwich Islands,1970,0.013916666666666633
South Georgia and the South Sandwich Islands,1971,0.047249999999999986
South Georgia and the South Sandwich Islands,1972,-0.47775000000000006
South Georgia and the South Sandwich Islands,1973,0.13891666666666666
South Georgia and the South Sandwich Islands,1974,0.09725
South Georgia and the South Sandwich Islands,1975,0.22224999999999998
South Georgia and the South Sandwich Islands,1976,-0.06941666666666668
South Georgia and the South Sandwich Islands,1977,-0.05274999999999999
South Georgia and the South Sandwich Islands,1978,0.35558333333333336
South Georgia and the South Sandwich Islands,1979,0.2414166666666667
South Georgia and the South Sandwich Islands,1980,-0.2610833333333333
South Georgia and the South Sandwich Islands,1981,0.5555833333333333
South Georgia and the South Sandwich Islands,1982,1.52
South Georgia and the South Sandwich Islands,1983,
South Georgia and the South Sandwich Islands,1984,-0.4286666666666667
South Georgia and the South Sandwich Islands,1985,0.28058333333333335
South Georgia and the South Sandwich Islands,1986,0.3389166666666667
South Georgia and the South Sandwich Islands,1987,-0.5644166666666667
South Georgia and the South Sandwich Islands,1988,0.19909090909090912
South Georgia and the South Sandwich Islands,1989,0.7856363636363636
South Georgia and the South Sandwich Islands,1990,0.45975000000000005
South Georgia and the South Sandwich Islands,1991,-0.14858333333333332
South Georgia and the South Sandwich Islands,1992,0.26225000000000004
South Georgia and the South Sandwich Islands,1993,0.5780833333333334
South Georgia and the South Sandwich Islands,1994,-0.4344166666666666
South Georgia and the South Sandwich Islands,1995,0.18808333333333335
South Georgia and the South Sandwich Islands,1996,0.519909090909091
South Georgia and the South Sandwich Islands,1997,0.05757142857142856
South Georgia and the South Sandwich Islands,1998,1.724
South Georgia and the South Sandwich Islands,1999,0.88
South Georgia and the South Sandwich Islands,2000,1.8723333333333334
South Georgia and the South Sandwich Islands,2001,0.5055000000000001
South Georgia and the South Sandwich Islands,2002,-0.2677777777777778
South Georgia and the South Sandwich Islands,2003,0.7262500000000001
South Georgia and the South Sandwich Islands,2004,
South Georgia and the South Sandwich Islands,2005,0.1078888888888889
South Georgia and the South Sandwich Islands,2006,1.0112999999999999
South Georgia and the South Sandwich Islands,2007,0.053636363636363676
South Georgia and the South Sandwich Islands,2008,0.7447500000000001
South Georgia and the South Sandwich Islands,2009,0.06558333333333331
South Georgia and the South Sandwich Islands,2010,0.68
South Georgia and the South Sandwich Islands,2011,0.47909090909090907
South Georgia and the South Sandwich Islands,2012,-0.4260833333333333
South Georgia and the South Sandwich Islands,2013,-0.37274999999999997
South Georgia and the South Sandwich Islands,2014,-0.17858333333333332
South Georgia and the South Sandwich Islands,2015,0.09975
South Georgia and the South Sandwich Islands,2016,-0.22941666666666663
South Georgia and the South Sandwich Islands,2017,0.8289166666666666
South Georgia and the South Sandwich Islands,2018,0.7164166666666668
South Georgia and the South Sandwich Islands,2019,0.03225
South Sudan,1961,
South Sudan,1962,
South Sudan,1963,
South Sudan,1964,
South Sudan,1965,
South Sudan,1966,
South Sudan,1967,
South Sudan,1968,
South Sudan,1969,
South Sudan,1970,
South Sudan,1971,
South Sudan,1972,
South Sudan,1973,
South Sudan,1974,
South Sudan,1975,
South Sudan,1976,
South Sudan,1977,
South Sudan,1978,
South Sudan,1979,
South Sudan,1980,
South Sudan,1981,
South Sudan,1982,
South Sudan,1983,
South Sudan,1984,
South Sudan,1985,
South Sudan,1986,
South Sudan,1987,
South Sudan,1988,
South Sudan,1989,
South Sudan,1990,
South Sudan,1991,
South Sudan,1992,
South Sudan,1993,
South Sudan,1994,
South Sudan,1995,
South Sudan,1996,
South Sudan,1997,
South Sudan,1998,
South Sudan,1999,
South Sudan,2000,
South Sudan,2001,
South Sudan,2002,
South Sudan,2003,
South Sudan,2004,
South Sudan,2005,
South Sudan,2006,
South Sudan,2007,
South Sudan,2008,
South Sudan,2009,
South Sudan,2010,
South Sudan,2011,1.3613333333333333
South Sudan,2012,1.34875
South Sudan,2013,1.2679166666666666
South Sudan,2014,0.80775
South Sudan,2015,1.1984166666666667
South Sudan,2016,1.60475
South Sudan,2017,1.2924166666666668
South Sudan,2018,1.0896666666666668
South Sudan,2019,1.0151666666666668
Sudan,1961,
Sudan,1962,
Sudan,1963,
Sudan,1964,
Sudan,1965,
Sudan,1966,
Sudan,1967,
Sudan,1968,
Sudan,1969,
Sudan,1970,
Sudan,1971,
Sudan,1972,
Sudan,1973,
Sudan,1974,
Sudan,1975,
Sudan,1976,
Sudan,1977,
Sudan,1978,
Sudan,1979,
Sudan,1980,
Sudan,1981,
Sudan,1982,
Sudan,1983,
Sudan,1984,
Sudan,1985,
Sudan,1986,
Sudan,1987,
Sudan,1988,
Sudan,1989,
Sudan,1990,
Sudan,1991,
Sudan,1992,
Sudan,1993,
Sudan,1994,
Sudan,1995,
Sudan,1996,
Sudan,1997,
Sudan,1998,
Sudan,1999,
Sudan,2000,
Sudan,2001,
Sudan,2002,
Sudan,2003,
Sudan,2004,
Sudan,2005,
Sudan,2006,
Sudan,2007,
Sudan,2008,
Sudan,2009,
Sudan,2010,
Sudan,2011,0.9399166666666666
Sudan,2012,1.1091666666666666
Sudan,2013,1.2494166666666666
Sudan,2014,1.139
Sudan,2015,1.3065
Sudan,2016,1.6071666666666669
Sudan,2017,1.4460833333333334
Sudan,2018,1.1668333333333334
Sudan,2019,1.0470833333333334
Turkmenistan,1961,
Turkmenistan,1962,
Turkmenistan,1963,
Turkmenistan,1964,
Turkmenistan,1965,
Turkmenistan,1966,
Turkmenistan,1967,
Turkmenistan,1968,
Turkmenistan,1969,
Turkmenistan,1970,
Turkmenistan,1971,
Turkmenistan,1972,
Turkmenistan,1973,
Turkmenistan,1974,
Turkmenistan,1975,
Turkmenistan,1976,
Turkmenistan,1977,
Turkmenistan,1978,
Turkmenistan,1979,
Turkmenistan,1980,
Turkmenistan,1981,
Turkmenistan,1982,
Turkmenistan,1983,
Turkmenistan,1984,
Turkmenistan,1985,
Turkmenistan,1986,
Turkmenistan,1987,
Turkmenistan,1988,
Turkmenistan,1989,
Turkmenistan,1990,
Turkmenistan,1991,
Turkmenistan,1992,0.05300000000000001
Turkmenistan,1993,-0.34175
Turkmenistan,1994,0.3718333333333333
Turkmenistan,1995,1.4530833333333335
Turkmenistan,1996,0.2721666666666667
Turkmenistan,1997,1.24225
Turkmenistan,1998,1.1975
Turkmenistan,1999,1.3659166666666664
Turkmenistan,2000,1.3549166666666668
Turkmenistan,2001,1.5333333333333332
Turkmenistan,2002,1.3176666666666665
Turkmenistan,2003,0.5730000000000001
Turkmenistan,2004,1.5976666666666668
Turkmenistan,2005,1.54125
Turkmenistan,2006,1.3836666666666666
Turkmenistan,2007,1.2145
Turkmenistan,2008,0.8019999999999999
Turkmenistan,2009,1.2890833333333334
Turkmenistan,2010,1.970666666666667
Turkmenistan,2011,0.7453333333333334
Turkmenistan,2012,0.8478333333333333
Turkmenistan,2013,1.8678333333333335
Turkmenistan,2014,0.8236666666666665
Turkmenistan,2015,1.6289999999999998
Turkmenistan,2016,2.0029999999999997
Turkmenistan,2017,1.6183333333333334
Turkmenistan,2018,1.7879166666666668
Turkmenistan,2019,1.9551666666666667
USSR,1961,0.7120000000000001
USSR,1962,0.33808333333333335
USSR,1963,0.16558333333333333
USSR,1964,-0.54125
USSR,1965,-0.2740833333333334
USSR,1966,0.7600833333333333
USSR,1967,0.125
USSR,1968,0.021583333333333326
USSR,1969,-1.0946666666666667
USSR,1970,0.2635
USSR,1971,0.5974166666666667
USSR,1972,-0.40549999999999997
USSR,1973,0.15391666666666667
USSR,1974,-0.0060833333333333095
USSR,1975,0.8633333333333333
USSR,1976,-0.7146666666666667
USSR,1977,0.18899999999999997
USSR,1978,-0.13391666666666668
USSR,1979,0.48533333333333334
USSR,1980,0.00674999999999996
USSR,1981,0.73725
USSR,1982,0.042333333333333334
USSR,1983,0.9841666666666667
USSR,1984,-0.05958333333333332
USSR,1985,-0.30583333333333335
USSR,1986,0.24358333333333335
USSR,1987,-0.4673333333333333
USSR,1988,0.5185
USSR,1989,1.015
USSR,1990,1.1605833333333333
USSR,1991,0.615
USSR,1992,
USSR,1993,
USSR,1994,
USSR,1995,
USSR,1996,
USSR,1997,
USSR,1998,
USSR,1999,
USSR,2000,
USSR,2001,
USSR,2002,
USSR,2003,
USSR,2004,
USSR,2005,
USSR,2006,
USSR,2007,
USSR,2008,
USSR,2009,
USSR,2010,
USSR,2011,
USSR,2012,
USSR,2013,
USSR,2014,
USSR,2015,
USSR,2016,
USSR,2017,
USSR,2018,
USSR,2019,
Ukraine,1961,
Ukraine,1962,
Ukraine,1963,
Ukraine,1964,
Ukraine,1965,
Ukraine,1966,
Ukraine,1967,
Ukraine,1968,
Ukraine,1969,
Ukraine,1970,
Ukraine,1971,
Ukraine,1972,
Ukraine,1973,
Ukraine,1974,
Ukraine,1975,
Ukraine,1976,
Ukraine,1977,
Ukraine,1978,
Ukraine,1979,
Ukraine,1980,
Ukraine,1981,
Ukraine,1982,
Ukraine,1983,
Ukraine,1984,
Ukraine,1985,
Ukraine,1986,
Ukraine,1987,
Ukraine,1988,
Ukraine,1989,
Ukraine,1990,
Ukraine,1991,
Ukraine,1992,0.42758333333333326
Ukraine,1993,-0.45625000000000004
Ukraine,1994,0.8800833333333333
Ukraine,1995,0.8124166666666667
Ukraine,1996,-0.3165833333333334
Ukraine,1997,-0.27025
Ukraine,1998,0.5756666666666667
Ukraine,1999,1.5854166666666665
Ukraine,2000,1.4765833333333334
Ukraine,2001,1.1295
Ukraine,2002,1.4299166666666665
Ukraine,2003,0.3615
Ukraine,2004,0.9733333333333333
Ukraine,2005,0.9881666666666667
Ukraine,2006,0.43966666666666665
Ukraine,2007,2.1438333333333333
Ukraine,2008,1.68725
Ukraine,2009,1.49
Ukraine,2010,1.6156666666666668
Ukraine,2011,0.866
Ukraine,2012,1.4625833333333331
Ukraine,2013,1.75025
Ukraine,2014,1.6155
Ukraine,2015,2.2825
Ukraine,2016,1.737
Ukraine,2017,1.8549999999999998
Ukraine,2018,1.89025
Ukraine,2019,2.70225
Yemen,1961,0.021166666666666677
Yemen,1962,-0.005250000000000002
Yemen,1963,0.16825
Yemen,1964,-0.34850000000000003
Yemen,1965,-0.5545833333333333
Yemen,1966,0.06199999999999998
Yemen,1967,-0.23508333333333334
Yemen,1968,-0.15116666666666667
Yemen,1969,0.18325
Yemen,1970,0.3455
Yemen,1971,-0.25525
Yemen,1972,0.10733333333333332
Yemen,1973,0.24991666666666668
Yemen,1974,-0.12366666666666666
Yemen,1975,-0.022750000000000003
Yemen,1976,0.0255
Yemen,1977,0.37274999999999997
Yemen,1978,0.42875
Yemen,1979,0.5405
Yemen,1980,0.8485
Yemen,1981,0.01608333333333334
Yemen,1982,0.04724999999999999
Yemen,1983,0.06758333333333334
Yemen,1984,0.30783333333333335
Yemen,1985,0.4831666666666667
Yemen,1986,-0.10841666666666666
Yemen,1987,0.20266666666666663
Yemen,1988,0.9263
Yemen,1989,0.36400000000000005
Yemen,1990,0.41091666666666665
Yemen,1991,0.12525
Yemen,1992,0.093
Yemen,1993,-0.08519999999999998
Yemen,1994,-0.1602857142857143
Yemen,1995,0.11533333333333333
Yemen,1996,0.62475
Yemen,1997,0.4341428571428571
Yemen,1998,1.5326666666666666
Yemen,1999,
Yemen,2000,
Yemen,2001,
Yemen,2002,
Yemen,2003,
Yemen,2004,
Yemen,2005,
Yemen,2006,
Yemen,2007,
Yemen,2008,
Yemen,2009,
Yemen,2010,
Yemen,2011,
Yemen,2012,
Yemen,2013,
Yemen,2014,
Yemen,2015,
Yemen,2016,
Yemen,2017,
Yemen,2018,
Yemen,2019,
Yugoslav SFR,1961,0.59475
Yugoslav SFR,1962,-0.3055833333333334
Yugoslav SFR,1963,-0.1436666666666667
Yugoslav SFR,1964,-0.2970833333333333
Yugoslav SFR,1965,-0.4445833333333334
Yugoslav SFR,1966,0.55675
Yugoslav SFR,1967,0.17149999999999996
Yugoslav SFR,1968,0.14466666666666664
Yugoslav SFR,1969,-0.28874999999999995
Yugoslav SFR,1970,-0.10041666666666665
Yugoslav SFR,1971,-0.10941666666666668
Yugoslav SFR,1972,0.03383333333333336
Yugoslav SFR,1973,-0.29233333333333333
Yugoslav SFR,1974,0.13016666666666665
Yugoslav SFR,1975,0.2838333333333334
Yugoslav SFR,1976,-0.5701666666666667
Yugoslav SFR,1977,0.5361666666666667
Yugoslav SFR,1978,-0.5955833333333334
Yugoslav SFR,1979,0.27258333333333334
Yugoslav SFR,1980,-0.70375
Yugoslav SFR,1981,-0.018750000000000055
Yugoslav SFR,1982,0.39225000000000004
Yugoslav SFR,1983,0.27741666666666664
Yugoslav SFR,1984,-0.25
Yugoslav SFR,1985,-0.2376666666666667
Yugoslav SFR,1986,0.07100000000000006
Yugoslav SFR,1987,0.032833333333333284
Yugoslav SFR,1988,0.38958333333333334
Yugoslav SFR,1989,0.46625000000000005
Yugoslav SFR,1990,0.9055
Yugoslav SFR,1991,-0.3095833333333333
Yugoslav SFR,1992,
Yugoslav SFR,1993,
Yugoslav SFR,1994,
Yugoslav SFR,1995,
Yugoslav SFR,1996,
Yugoslav SFR,1997,
Yugoslav SFR,1998,
Yugoslav SFR,1999,
Yugoslav SFR,2000,
Yugoslav SFR,2001,
Yugoslav SFR,2002,
Yugoslav SFR,2003,
Yugoslav SFR,2004,
Yugoslav SFR,2005,
Yugoslav SFR,2006,
Yugoslav SFR,2007,
Yugoslav SFR,2008,
Yugoslav SFR,2009,
Yugoslav SFR,2010,
Yugoslav SFR,2011,
Yugoslav SFR,2012,
Yugoslav SFR,2013,
Yugoslav SFR,2014,
Yugoslav SFR,2015,
Yugoslav SFR,2016,
Yugoslav SFR,2017,
Yugoslav SFR,2018,
Yugoslav SFR,2019,
